id,num1,num2,num3,num4,num5
3644,3,60,28,100,8
3645,16,83,5,54,100
3646,61,10,10,91,65
3647,8,62,62,81,24
3648,20,77,67,21,60
3649,89,71,35,5,44
3650,70,67,73,75,80
3651,25,7,18,12,50
3652,26,42,26,81,46
3653,33,9,87,75,87
3654,32,66,56,18,48
3655,11,14,19,73,86
3656,66,19,34,68,57
3657,67,24,80,16,30
3658,41,29,54,30,31
3659,37,14,74,22,94
3660,58,100,15,27,44
3661,65,60,9,70,93
3662,96,26,30,70,77
3663,1,79,22,27,37
3664,81,14,3,9,16
3665,26,12,67,27,2
3666,66,4,66,57,21
3667,20,38,3,57,87
3668,51,79,86,59,22
3669,7,30,8,53,48
3670,96,70,37,85,35
3671,68,41,32,51,43
3672,91,65,85,78,23
3673,19,98,9,91,12
3674,59,82,32,11,33
3675,69,45,18,12,77
3676,47,10,59,58,47
3677,6,70,34,62,20
3678,78,85,53,16,64
3679,82,61,95,69,64
3680,70,52,20,53,70
3681,58,44,44,88,7
3682,61,16,39,47,32
3683,89,59,19,26,18
3684,11,41,84,74,35
3685,60,31,43,8,31
3686,94,26,3,82,47
3687,84,93,60,14,73
3688,68,77,88,96,48
3689,48,41,100,19,23
3690,85,43,52,24,88
3691,63,59,66,85,60
3692,55,84,99,66,94
3693,20,66,89,77,54
3694,62,20,84,19,89
3695,93,98,58,19,53
3696,53,45,58,30,34
3697,37,70,78,38,83
3698,36,76,32,95,90
3699,15,17,38,46,74
3700,100,55,41,95,83
3701,90,11,99,34,81
3702,14,8,59,87,65
3703,28,7,79,69,9
3704,94,44,59,88,83
3705,98,85,19,15,51
3706,8,68,41,29,94
3707,45,38,38,63,74
3708,89,50,68,15,52
3709,93,72,98,64,4
3710,73,91,24,61,4
3711,62,18,55,46,54
3712,54,7,91,97,77
3713,47,67,52,21,16
3714,55,57,48,51,72
3715,69,67,53,27,38
3716,63,38,27,17,10
3717,61,57,12,10,35
3718,65,13,90,22,20
3719,7,95,71,56,42
3720,10,18,27,45,38
3721,97,81,20,65,11
3722,17,50,26,44,93
3723,4,12,6,23,1
3724,88,1,51,58,72
3725,98,2,80,55,66
3726,72,96,79,19,100
3727,84,31,73,51,71
3728,12,69,64,56,40
3729,11,77,37,93,20
3730,18,54,29,15,3
3731,31,63,36,10,55
3732,15,53,57,4,10
3733,92,41,59,71,88
3734,11,34,73,61,18
3735,86,89,36,95,11
3736,55,30,72,70,13
3737,92,37,85,55,43
3738,7,43,18,89,34
3739,81,44,48,68,61
3740,37,40,71,92,72
3741,45,26,62,89,13
3742,49,63,35,72,38
3743,37,94,47,22,2
3744,5,40,86,75,40
3745,9,40,17,55,11
3746,98,6,74,18,45
3747,20,13,5,43,79
3748,48,14,92,22,34
3749,24,78,51,9,11
3750,88,99,89,94,70
3751,19,94,10,40,53
3752,21,29,80,69,53
3753,67,64,34,73,11
3754,32,24,39,91,69
3755,83,98,31,71,84
3756,95,88,50,37,43
3757,75,5,9,83,92
3758,16,32,80,82,87
3759,21,68,23,60,35
3760,31,47,66,62,87
3761,32,24,73,5,19
3762,3,9,32,87,32
3763,84,96,2,13,1
3764,45,94,94,52,10
3765,69,98,10,12,92
3766,41,65,59,96,2
3767,10,100,29,98,74
3768,27,92,5,9,19
3769,17,1,41,63,91
3770,77,66,71,30,15
3771,69,31,65,53,28
3772,86,100,92,95,60
3773,26,83,70,5,2
3774,15,25,55,81,3
3775,10,13,71,9,75
3776,41,28,89,82,64
3777,14,12,68,95,29
3778,97,60,28,89,60
3779,24,70,17,56,2
3780,21,15,64,94,43
3781,11,86,100,37,75
3782,47,99,14,17,88
3783,58,84,48,41,23
3784,76,97,50,23,34
3785,5,24,45,48,5
3786,44,98,91,18,59
3787,41,24,13,56,33
3788,87,49,77,88,89
3789,41,91,76,64,100
3790,33,13,63,29,50
3791,55,71,70,51,54
3792,100,58,72,88,39
3793,6,63,15,19,63
3794,84,72,18,91,86
3795,92,24,47,27,34
3796,61,16,72,36,46
3797,95,30,18,28,63
3798,76,35,9,23,68
3799,40,40,51,67,56
3800,58,71,18,93,30
3801,74,40,99,51,44
3802,75,37,18,20,32
3803,43,58,44,8,21
3804,100,40,52,8,11
3805,69,95,72,92,20
3806,62,22,29,35,92
3807,8,70,34,99,44
3808,12,68,27,28,13
3809,51,41,40,71,19
3810,46,8,42,80,18
3811,93,90,91,19,51
3812,10,70,99,32,62
3813,39,50,49,88,54
3814,76,87,90,76,67
3815,70,30,95,15,22
3816,10,13,89,63,89
3817,13,39,61,64,7
3818,22,13,44,69,37
3819,11,79,71,54,41
3820,74,86,40,28,3
3821,92,83,36,83,76
3822,73,71,29,15,73
3823,50,22,11,35,90
3824,68,49,6,53,77
3825,5,79,90,49,36
3826,16,78,38,89,23
3827,46,39,100,15,24
3828,61,17,26,14,77
3829,54,82,58,78,97
3830,28,25,86,11,43
3831,2,71,48,95,95
3832,19,50,20,64,92
3833,48,86,34,18,86
3834,63,95,41,70,84
3835,97,53,38,39,8
3836,98,97,12,66,54
3837,88,51,17,55,83
3838,47,77,55,89,62
3839,55,25,88,97,32
3840,39,27,80,77,7
3841,35,9,31,64,57
3842,50,41,79,33,11
3843,49,35,69,71,73
3844,14,30,76,68,4
3845,20,25,45,15,90
3846,6,72,50,39,79
3847,9,64,1,96,78
3848,23,48,97,97,2
3849,38,31,39,3,74
3850,46,26,43,63,95
3851,12,84,53,74,87
3852,20,64,76,45,4
3853,58,12,21,31,35
3854,75,12,34,62,57
3855,71,59,24,97,88
3856,98,38,26,65,82
3857,88,60,23,7,25
3858,99,84,69,37,43
3859,62,39,90,72,63
3860,22,48,94,31,53
3861,29,45,6,46,82
3862,3,77,99,24,72
3863,98,77,70,35,20
3864,99,54,12,59,26
3865,68,85,11,82,62
3866,16,53,68,21,31
3867,60,42,2,76,7
3868,52,98,61,91,69
3869,16,98,3,76,19
3870,11,19,75,31,26
3871,82,77,32,59,83
3872,73,50,67,59,99
3873,48,35,11,72,34
3874,62,2,6,36,6
3875,46,39,1,58,19
3876,70,26,19,81,25
3877,7,26,81,71,90
3878,61,64,91,64,35
3879,65,23,16,41,28
3880,54,37,92,86,36
3881,51,39,6,72,25
3882,27,88,65,40,97
3883,38,39,85,77,39
3884,5,41,89,8,99
3885,36,36,33,73,56
3886,56,45,68,50,21
3887,60,19,25,60,25
3888,17,32,11,58,76
3889,71,10,17,72,90
3890,59,97,56,45,23
3891,85,5,65,91,64
3892,18,84,67,17,62
3893,18,90,48,69,33
3894,22,52,17,21,38
3895,59,15,97,69,59
3896,26,44,66,90,86
3897,72,12,94,59,11
3898,96,50,12,77,97
3899,92,31,24,29,11
3900,44,46,40,32,92
3901,29,66,100,41,75
3902,96,7,11,58,6
3903,21,99,62,83,71
3904,66,36,41,44,67
3905,58,47,54,12,69
3906,100,75,14,32,15
3907,35,71,40,64,49
3908,21,45,54,57,65
3909,50,77,10,83,47
3910,5,66,51,66,25
3911,23,88,93,33,43
3912,59,19,10,91,14
3913,33,58,87,34,11
3914,5,84,76,81,8
3915,8,48,7,96,80
3916,7,79,57,27,10
3917,64,36,46,82,84
3918,57,51,93,65,14
3919,10,29,97,56,75
3920,6,42,57,56,6
3921,96,95,20,11,19
3922,92,73,77,84,84
3923,56,50,30,5,42
3924,87,63,62,98,52
3925,61,72,30,49,38
3926,2,98,12,53,52
3927,94,42,33,92,3
3928,27,91,93,20,88
3929,100,26,13,8,22
3930,58,16,48,20,87
3931,54,48,80,93,84
3932,79,27,42,6,93
3933,48,72,3,12,100
3934,54,63,43,23,37
3935,61,60,47,81,36
3936,96,92,56,16,59
3937,90,60,76,17,78
3938,85,12,43,78,84
3939,45,69,54,85,64
3940,79,95,14,15,65
3941,5,80,8,76,27
3942,18,62,61,2,76
3943,4,91,89,9,64
3944,64,88,61,26,92
3945,57,71,52,28,80
3946,3,97,73,76,44
3947,30,77,60,39,51
3948,18,50,77,64,30
3949,80,19,40,14,28
3950,60,40,1,49,50
3951,39,21,27,95,78
3952,8,23,27,56,95
3953,20,4,19,78,83
3954,93,56,26,100,73
3955,12,75,29,80,75
3956,65,67,32,21,40
3957,64,48,93,96,54
3958,21,65,69,75,72
3959,72,47,25,59,39
3960,68,43,41,11,78
3961,99,22,95,39,70
3962,96,87,73,14,84
3963,63,94,24,99,72
3964,54,55,100,53,48
3965,79,40,37,63,74
3966,70,81,83,1,7
3967,89,1,53,32,2
3968,14,38,21,52,36
3969,74,10,49,55,42
3970,97,39,43,99,12
3971,45,24,14,73,68
3972,92,40,34,97,66
3973,95,94,30,9,91
3974,1,39,30,61,35
3975,70,2,19,10,89
3976,37,3,92,70,95
3977,1,72,36,1,63
3978,44,31,10,41,13
3979,32,50,48,98,41
3980,46,28,42,72,92
3981,88,64,35,85,52
3982,25,40,29,35,100
3983,84,75,85,62,75
3984,30,10,23,20,53
3985,78,78,18,99,84
3986,96,61,17,48,20
3987,15,53,69,16,90
3988,57,11,90,74,30
3989,82,9,89,36,22
3990,47,51,63,81,80
3991,9,17,70,3,69
3992,79,65,69,38,52
3993,24,23,69,86,94
3994,29,57,93,68,9
3995,63,73,96,17,92
3996,33,11,76,72,55
3997,49,85,57,71,79
3998,74,91,44,77,41
3999,61,31,92,53,76
4000,77,80,33,63,93
4001,98,82,57,16,99
4002,35,57,95,82,99
4003,71,63,18,22,25
4004,14,1,47,98,45
4005,28,97,23,47,40
4006,42,62,22,53,23
4007,49,94,64,77,25
4008,82,34,87,70,90
4009,37,54,7,76,38
4010,83,19,62,59,48
4011,30,57,5,90,47
4012,54,81,11,62,8
4013,32,62,9,93,58
4014,82,44,50,91,35
4015,80,74,73,21,70
4016,29,73,12,33,64
4017,70,5,68,60,56
4018,78,65,76,45,52
4019,67,81,60,36,98
4020,86,2,6,63,43
4021,82,71,76,52,60
4022,2,71,29,11,63
4023,72,92,7,75,53
4024,88,91,28,81,58
4025,8,67,66,90,22
4026,73,75,39,25,80
4027,83,1,9,59,63
4028,93,27,96,48,84
4029,50,60,31,73,54
4030,77,27,25,35,78
4031,11,32,47,60,22
4032,92,72,38,42,8
4033,12,86,100,62,9
4034,70,79,36,27,12
4035,77,50,59,24,95
4036,77,99,93,36,43
4037,30,5,36,69,48
4038,58,82,29,76,86
4039,35,23,26,83,82
4040,85,85,32,20,55
4041,29,83,79,69,82
4042,97,21,25,29,9
4043,67,3,52,78,66
4044,54,81,65,88,46
4045,55,29,7,20,85
4046,69,79,46,36,30
4047,45,40,86,40,40
4048,50,96,39,68,46
4049,72,66,30,64,28
4050,83,30,83,88,98
4051,12,51,93,61,47
4052,28,92,49,55,78
4053,30,68,80,86,100
4054,51,35,37,26,65
4055,84,56,77,49,14
4056,70,75,32,91,89
4057,85,89,3,92,10
4058,47,54,70,43,86
4059,5,29,41,60,61
4060,88,15,11,10,80
4061,50,39,41,7,43
4062,34,30,78,35,2
4063,59,100,13,37,6
4064,53,2,58,9,10
4065,68,12,99,83,93
4066,27,45,16,66,47
4067,18,38,33,86,72
4068,33,80,77,11,32
4069,22,35,1,69,36
4070,37,98,28,18,88
4071,58,34,93,1,100
4072,50,98,83,98,42
4073,36,42,85,50,83
4074,17,61,51,5,92
4075,35,65,32,85,70
4076,74,66,41,3,36
4077,14,11,72,55,63
4078,17,71,71,73,63
4079,41,2,27,100,86
4080,72,92,89,85,47
4081,76,49,1,27,42
4082,74,31,96,18,20
4083,45,56,80,78,14
4084,91,81,14,79,12
4085,92,62,52,14,71
4086,36,43,58,71,70
4087,41,91,40,97,4
4088,34,81,97,5,81
4089,55,5,78,56,49
4090,20,39,84,38,57
4091,74,73,67,10,45
4092,85,43,40,89,1
4093,18,88,24,47,59
4094,91,36,68,85,79
4095,34,38,90,25,94
4096,40,67,50,17,1
4097,32,66,10,30,68
4098,94,44,83,68,58
4099,7,67,12,3,42
4100,53,23,70,60,6
4101,40,79,94,19,58
4102,56,88,61,61,70
4103,66,98,61,57,37
4104,72,41,61,36,38
4105,48,38,8,68,49
4106,68,27,44,66,37
4107,55,74,50,5,68
4108,84,98,32,31,74
4109,33,78,42,64,89
4110,54,31,45,2,89
4111,46,77,94,78,18
4112,60,32,95,87,26
4113,92,56,58,19,52
4114,51,32,37,97,69
4115,86,4,42,25,83
4116,48,87,28,77,36
4117,51,36,14,80,76
4118,63,70,90,66,27
4119,3,67,12,82,88
4120,27,48,71,21,19
4121,68,59,25,27,28
4122,87,37,28,52,71
4123,35,50,62,2,56
4124,38,88,76,10,27
4125,51,78,73,30,24
4126,42,11,13,31,55
4127,16,99,1,25,16
4128,43,16,33,45,41
4129,11,2,31,63,69
4130,79,92,21,1,53
4131,83,54,48,50,84
4132,1,51,13,85,27
4133,62,32,22,97,38
4134,89,89,11,25,36
4135,10,66,91,64,48
4136,29,2,28,79,56
4137,13,57,1,89,80
4138,15,42,48,5,34
4139,36,16,70,72,73
4140,35,64,21,78,8
4141,61,22,4,57,46
4142,29,73,10,85,63
4143,63,34,29,47,5
4144,83,85,63,69,16
4145,26,17,96,10,9
4146,61,12,48,56,96
4147,86,30,54,41,59
4148,56,13,57,29,77
4149,19,11,7,9,85
4150,20,54,47,89,92
4151,43,28,53,61,33
4152,39,63,36,86,83
4153,72,49,70,28,20
4154,3,9,8,11,3
4155,95,65,24,30,46
4156,64,93,44,36,51
4157,80,87,52,16,9
4158,100,10,14,87,82
4159,32,5,6,25,16
4160,74,11,15,59,25
4161,47,98,37,51,44
4162,92,86,53,100,72
4163,86,31,99,29,6
4164,63,3,1,64,77
4165,7,47,85,25,38
4166,33,46,78,57,11
4167,14,65,86,50,12
4168,77,89,44,47,17
4169,6,5,100,32,50
4170,34,97,63,61,22
4171,65,89,63,73,63
4172,76,64,8,28,34
4173,13,51,97,84,18
4174,88,74,12,87,38
4175,85,84,70,87,75
4176,39,48,46,68,57
4177,92,27,37,45,52
4178,48,11,20,81,58
4179,99,82,75,22,46
4180,16,90,26,97,13
4181,96,42,43,55,38
4182,26,42,82,9,46
4183,17,48,87,52,14
4184,21,50,18,43,97
4185,70,28,61,49,81
4186,74,7,2,9,97
4187,38,87,23,96,78
4188,77,39,60,30,59
4189,48,3,97,6,97
4190,69,72,58,41,52
4191,53,63,88,9,91
4192,17,69,39,100,41
4193,41,22,13,56,47
4194,15,18,57,7,17
4195,80,19,1,26,29
4196,3,92,53,66,93
4197,7,21,47,58,91
4198,40,23,83,69,90
4199,31,4,27,41,27
4200,73,85,90,44,18
4201,23,20,21,11,44
4202,18,17,67,28,14
4203,32,32,54,62,59
4204,98,6,88,57,85
4205,91,6,79,30,32
4206,32,67,69,21,31
4207,2,90,2,19,65
4208,6,15,88,68,12
4209,92,40,7,47,43
4210,7,42,17,30,71
4211,79,1,30,86,80
4212,3,51,18,100,95
4213,51,99,91,29,5
4214,98,36,100,57,27
4215,41,20,75,38,46
4216,3,86,48,44,76
4217,41,48,20,28,69
4218,38,82,61,23,29
4219,67,80,85,63,43
4220,81,24,38,77,10
4221,88,11,21,24,82
4222,68,75,30,37,88
4223,48,97,13,24,86
4224,62,51,56,61,100
4225,42,79,16,1,23
4226,93,16,79,76,76
4227,48,64,8,85,84
4228,87,3,85,68,24
4229,66,25,31,40,15
4230,71,39,66,92,79
4231,25,22,88,62,4
4232,92,61,98,87,55
4233,22,87,84,19,85
4234,87,59,93,99,45
4235,12,32,77,80,85
4236,91,38,99,76,53
4237,50,64,5,52,40
4238,13,13,46,91,42
4239,58,22,26,84,90
4240,51,81,30,94,46
4241,45,56,9,47,25
4242,29,50,41,61,96
4243,18,29,70,64,65
4244,39,92,19,47,27
4245,16,25,68,22,25
4246,90,10,15,87,29
4247,72,61,12,93,38
4248,77,91,89,36,34
4249,30,40,90,100,17
4250,61,71,97,68,36
4251,90,80,24,91,5
4252,36,8,10,76,82
4253,63,84,9,20,92
4254,7,7,76,80,29
4255,53,5,9,56,38
4256,55,98,63,75,17
4257,57,23,79,45,99
4258,98,52,25,99,57
4259,76,41,72,71,31
4260,84,67,27,6,17
4261,43,69,21,79,79
4262,4,35,82,69,14
4263,50,31,89,25,94
4264,41,1,66,91,1
4265,9,52,49,79,26
4266,74,18,100,59,33
4267,2,20,82,95,80
4268,69,75,77,57,37
4269,66,84,13,15,70
4270,77,49,16,62,58
4271,10,4,74,81,2
4272,58,28,41,33,66
4273,36,96,68,14,78
4274,23,77,5,63,98
4275,77,98,53,78,17
4276,87,60,84,46,31
4277,18,92,79,39,82
4278,84,95,97,14,36
4279,81,72,82,10,72
4280,10,70,10,1,92
4281,1,38,98,23,93
4282,72,46,13,28,44
4283,78,51,38,100,20
4284,19,5,58,94,78
4285,36,12,73,21,65
4286,71,16,3,87,90
4287,12,43,58,96,56
4288,80,85,24,33,51
4289,20,68,65,13,75
4290,74,65,35,100,50
4291,74,48,26,52,93
4292,86,70,15,49,94
4293,69,23,42,80,91
4294,23,18,5,71,68
4295,51,52,17,25,66
4296,60,67,51,57,84
4297,6,46,3,54,83
4298,76,49,82,48,72
4299,81,38,39,44,64
4300,57,96,86,34,91
4301,48,49,49,52,26
4302,87,25,46,45,29
4303,50,33,88,28,29
4304,68,47,96,17,54
4305,26,44,11,7,37
4306,50,87,66,38,41
4307,8,53,76,66,9
4308,69,61,38,21,1
4309,94,50,75,35,46
4310,92,18,49,37,61
4311,62,1,33,60,18
4312,15,74,41,37,80
4313,69,74,97,26,66
4314,75,14,96,40,95
4315,66,65,57,62,98
4316,36,68,38,61,55
4317,88,10,11,96,42
4318,81,53,34,19,65
4319,18,59,80,59,23
4320,23,55,100,40,40
4321,38,100,89,29,40
4322,17,40,7,27,39
4323,65,51,77,22,28
4324,23,39,26,77,19
4325,42,56,93,77,93
4326,78,88,63,95,22
4327,28,75,11,72,29
4328,49,78,84,71,59
4329,39,22,5,27,64
4330,55,67,35,12,54
4331,96,1,42,60,40
4332,50,4,33,99,91
4333,63,25,25,8,41
4334,94,13,84,12,56
4335,38,45,56,54,62
4336,51,94,1,36,72
4337,22,11,67,58,99
4338,74,89,50,73,55
4339,19,85,73,10,49
4340,14,40,38,41,31
4341,32,6,36,27,29
4342,54,41,29,53,35
4343,34,94,93,30,9
4344,33,60,24,55,71
4345,94,25,43,19,41
4346,2,91,66,28,76
4347,32,73,33,32,57
4348,9,49,81,51,81
4349,87,5,54,62,23
4350,77,26,14,96,52
4351,86,100,30,72,47
4352,57,35,96,42,96
4353,54,7,32,34,88
4354,33,14,33,42,3
4355,7,27,89,45,47
4356,70,34,11,2,76
4357,53,70,27,83,77
4358,21,18,45,85,70
4359,85,98,6,21,77
4360,61,36,96,77,45
4361,58,39,77,71,30
4362,46,30,16,68,1
4363,34,66,35,53,74
4364,30,81,28,23,91
4365,100,83,36,22,33
4366,37,12,59,14,63
4367,35,33,18,33,94
4368,8,1,83,77,9
4369,82,97,97,3,14
4370,1,63,58,37,4
4371,2,82,83,30,2
4372,45,62,84,98,65
4373,32,13,95,84,23
4374,53,48,15,100,73
4375,36,1,4,67,24
4376,44,62,16,72,76
4377,81,95,8,80,94
4378,3,22,21,98,10
4379,52,48,87,21,46
4380,38,52,28,72,1
4381,22,66,21,16,43
4382,35,17,62,51,20
4383,44,38,10,53,100
4384,97,88,76,71,88
4385,36,4,78,11,58
4386,46,84,94,37,87
4387,5,44,47,3,36
4388,20,64,12,82,74
4389,57,6,2,61,89
4390,81,81,6,52,87
4391,51,93,8,32,93
4392,50,62,72,61,10
4393,18,5,26,75,66
4394,100,2,97,66,36
4395,79,27,78,95,95
4396,35,28,93,24,74
4397,85,57,77,44,97
4398,40,9,33,61,45
4399,39,13,3,93,65
4400,26,23,85,84,62
4401,52,88,23,13,15
4402,30,69,74,3,76
4403,82,15,66,47,74
4404,45,95,80,13,29
4405,46,8,55,59,1
4406,77,74,60,78,50
4407,39,67,67,22,88
4408,32,37,60,9,64
4409,11,51,87,18,18
4410,56,16,67,90,27
4411,9,96,18,72,40
4412,77,74,40,83,16
4413,13,9,19,69,91
4414,50,60,50,29,49
4415,8,2,96,100,75
4416,96,6,4,8,39
4417,33,96,70,39,81
4418,9,55,44,39,21
4419,85,98,52,84,39
4420,85,13,49,51,88
4421,20,30,18,51,58
4422,99,42,30,77,29
4423,6,66,9,99,36
4424,85,58,47,76,39
4425,2,90,5,39,57
4426,69,5,40,69,87
4427,72,46,15,80,36
4428,38,6,48,38,56
4429,70,86,55,6,16
4430,94,1,9,6,75
4431,16,60,25,56,42
4432,21,88,34,99,64
4433,93,43,33,44,23
4434,39,23,4,69,49
4435,9,49,48,65,34
4436,11,11,89,64,74
4437,1,65,91,29,53
4438,37,54,23,68,65
4439,91,46,53,75,25
4440,94,57,15,53,31
4441,94,54,92,36,46
4442,2,59,86,90,86
4443,67,32,52,16,76
4444,16,96,6,79,7
4445,62,9,96,6,65
4446,39,17,76,34,23
4447,18,69,2,32,17
4448,28,51,13,55,46
4449,22,54,12,27,70
4450,57,45,2,73,37
4451,26,7,80,9,64
4452,90,79,88,13,10
4453,21,60,84,12,32
4454,23,90,41,14,1
4455,25,98,48,20,52
4456,87,96,55,85,41
4457,62,94,96,16,56
4458,38,24,3,88,25
4459,99,29,83,42,37
4460,47,72,47,84,58
4461,40,63,15,35,45
4462,23,35,94,71,92
4463,70,19,30,18,14
4464,78,16,62,29,90
4465,7,33,6,90,81
4466,76,24,56,41,21
4467,60,46,42,52,69
4468,12,48,88,2,2
4469,27,48,57,68,32
4470,43,21,37,82,7
4471,94,53,84,93,62
4472,66,98,12,25,44
4473,14,53,76,36,67
4474,39,11,53,47,78
4475,55,98,11,90,36
4476,6,17,25,3,91
4477,19,89,19,21,100
4478,25,29,34,97,100
4479,54,76,96,94,27
4480,65,97,77,10,12
4481,1,3,38,8,26
4482,62,35,11,96,3
4483,68,16,98,47,6
4484,76,58,62,99,66
4485,7,89,11,67,40
4486,29,58,100,28,92
4487,67,28,30,18,31
4488,45,78,73,93,74
4489,10,69,29,98,97
4490,89,57,8,38,54
4491,89,60,45,86,79
4492,20,27,37,21,98
4493,32,73,33,87,2
4494,61,52,94,61,27
4495,50,73,6,39,71
4496,89,70,53,34,52
4497,57,37,48,78,46
4498,87,58,96,30,20
4499,95,44,68,48,20
4500,14,83,78,16,79
4501,6,92,15,16,4
4502,43,23,43,69,11
4503,35,62,97,91,52
4504,87,74,1,9,11
4505,86,17,74,62,46
4506,41,52,40,62,6
4507,64,62,84,81,91
4508,95,38,1,71,46
4509,12,34,60,83,75
4510,42,26,66,33,30
4511,46,35,32,20,93
4512,66,86,37,44,39
4513,44,33,21,92,57
4514,17,74,49,74,67
4515,98,87,65,80,9
4516,57,82,98,32,79
4517,9,13,55,84,74
4518,20,36,43,52,12
4519,23,77,28,70,71
4520,78,81,64,97,66
4521,87,100,84,33,63
4522,75,42,46,70,78
4523,44,71,67,35,67
4524,18,57,69,15,72
4525,92,94,8,55,4
4526,94,90,66,76,80
4527,5,87,60,84,69
4528,91,87,65,3,9
4529,43,44,18,90,42
4530,65,9,78,34,73
4531,21,54,42,24,42
4532,31,34,39,78,61
4533,12,74,73,79,71
4534,8,25,65,12,44
4535,97,80,96,63,35
4536,46,12,95,71,24
4537,74,32,100,99,85
4538,72,7,14,41,78
4539,60,32,85,30,16
4540,17,65,65,36,63
4541,5,75,25,89,98
4542,21,22,44,62,95
4543,48,44,19,97,36
4544,19,20,14,62,33
4545,59,84,99,95,40
4546,55,62,30,40,40
4547,77,30,91,31,10
4548,23,67,47,86,4
4549,92,63,69,78,90
4550,96,14,35,23,39
4551,91,89,68,38,20
4552,39,74,40,58,95
4553,72,93,56,42,88
4554,47,83,73,32,14
4555,92,32,64,12,71
4556,84,2,78,19,55
4557,63,61,1,74,52
4558,56,97,40,18,32
4559,34,80,5,54,91
4560,41,84,62,5,22
4561,84,86,40,39,94
4562,48,59,87,62,59
4563,7,52,64,100,85
4564,4,60,15,38,88
4565,90,95,50,54,67
4566,32,4,63,55,34
4567,94,47,33,56,30
4568,2,6,26,31,80
4569,46,21,80,44,21
4570,72,8,73,64,96
4571,91,53,18,37,43
4572,6,62,13,96,66
4573,36,51,34,34,33
4574,87,37,4,89,46
4575,8,48,68,44,100
4576,16,80,49,59,99
4577,56,5,92,82,13
4578,17,32,11,68,71
4579,62,23,23,84,16
4580,45,75,64,2,21
4581,10,61,81,33,48
4582,90,99,55,65,45
4583,46,41,61,57,5
4584,74,58,51,26,32
4585,51,90,4,14,57
4586,10,52,42,16,93
4587,64,10,20,52,54
4588,63,83,15,59,79
4589,89,61,74,7,49
4590,46,4,54,14,89
4591,76,28,55,6,42
4592,80,49,4,61,57
4593,31,94,41,76,80
4594,83,46,21,62,88
4595,79,38,79,60,99
4596,4,11,50,81,52
4597,13,23,52,13,61
4598,78,68,92,85,86
4599,42,27,99,4,83
4600,69,12,17,15,14
4601,80,47,27,91,4
4602,92,68,87,1,11
4603,2,81,48,91,62
4604,71,17,28,14,65
4605,76,49,99,35,70
4606,37,9,94,34,19
4607,88,7,28,37,69
4608,58,56,51,29,24
4609,22,65,45,46,81
4610,29,9,99,98,44
4611,20,90,14,2,24
4612,84,34,99,15,91
4613,78,48,24,92,29
4614,26,32,2,51,30
4615,45,89,29,22,47
4616,49,8,9,67,41
4617,44,1,83,91,73
4618,53,81,60,62,49
4619,49,25,67,44,66
4620,79,75,66,67,36
4621,14,8,47,62,26
4622,76,11,99,49,31
4623,25,1,98,76,91
4624,83,15,45,3,15
4625,23,37,32,73,86
4626,63,76,83,35,41
4627,72,44,51,40,43
4628,33,69,77,57,57
4629,82,82,2,31,25
4630,8,2,54,18,98
4631,85,17,43,76,50
4632,65,60,19,35,68
4633,60,21,38,68,79
4634,85,54,2,67,74
4635,56,5,69,19,71
4636,79,61,22,31,40
4637,76,31,38,43,2
4638,78,2,59,70,42
4639,7,92,97,31,50
4640,9,63,74,98,8
4641,65,38,8,62,46
4642,50,40,29,40,38
4643,48,35,66,89,4
4644,71,70,99,6,47
4645,73,4,91,50,88
4646,40,57,93,5,87
4647,95,14,67,51,100
4648,15,3,46,33,48
4649,54,76,84,95,43
4650,80,36,89,43,47
4651,67,6,39,17,53
4652,11,82,26,89,58
4653,22,77,19,80,8
4654,97,1,85,33,13
4655,64,24,82,71,77
4656,19,28,49,25,85
4657,15,69,38,58,31
4658,41,20,76,37,77
4659,47,99,40,81,35
4660,84,28,28,55,39
4661,63,22,59,67,74
4662,61,60,40,56,21
4663,42,36,89,7,85
4664,20,36,34,51,8
4665,47,96,96,47,6
4666,44,38,8,78,27
4667,24,45,93,46,72
4668,89,94,58,9,46
4669,61,68,43,40,30
4670,94,67,62,90,29
4671,51,65,29,53,76
4672,82,26,93,83,97
4673,20,53,18,16,86
4674,66,98,32,52,63
4675,3,22,31,95,42
4676,18,67,10,39,15
4677,22,15,87,58,52
4678,88,42,41,19,2
4679,81,55,23,56,54
4680,77,92,15,91,6
4681,26,100,81,18,72
4682,37,47,36,87,32
4683,82,33,14,35,94
4684,76,9,2,69,5
4685,42,2,80,67,65
4686,27,70,42,83,47
4687,53,64,81,30,16
4688,31,22,54,9,98
4689,45,42,63,63,17
4690,97,27,88,27,77
4691,35,40,55,94,18
4692,10,20,61,40,39
4693,34,67,34,33,29
4694,94,93,49,98,94
4695,13,71,97,69,26
4696,18,17,54,77,53
4697,29,65,60,76,65
4698,75,84,96,31,93
4699,19,38,97,2,38
4700,38,18,47,6,65
4701,54,65,23,52,25
4702,93,58,65,2,85
4703,43,44,61,55,77
4704,1,87,28,53,8
4705,30,28,92,32,6
4706,18,37,9,8,30
4707,13,20,48,74,14
4708,93,47,37,75,10
4709,11,75,28,21,18
4710,58,12,78,88,70
4711,24,46,44,32,53
4712,55,9,51,75,77
4713,82,50,93,1,11
4714,32,7,36,53,42
4715,78,39,32,62,75
4716,44,8,45,6,51
4717,75,1,43,95,83
4718,87,17,54,89,95
